phrase_id,phrase_text,verb,noun,context
1726,listen to a large four-poster bed,hear,bed,sensory
1727,hear large four-poster bed,hear,bed,sensory
1728,hear a heavy wool blanket,hear,blanket,sensory
1729,listen to a heavy wool blanket,hear,blanket,sensory
1730,hear heavy wool blanket,hear,blanket,sensory
1731,hear a small brass key,hear,brass-key,sensory
1732,listen to a small brass key,hear,brass-key,sensory
1733,hear small brass key,hear,brass-key,sensory
1734,hear a lit tallow candle,hear,candle-lit,sensory
1735,listen to a lit tallow candle,hear,candle-lit,sensory
1736,hear lit tallow candle,hear,candle-lit,sensory
1737,hear a tallow candle,hear,candle,sensory
1738,listen to a tallow candle,hear,candle,sensory
1739,hear tallow candle,hear,candle,sensory
1740,hear a ceramic chamber pot,hear,chamber-pot,sensory
1741,listen to a ceramic chamber pot,hear,chamber-pot,sensory
1742,hear ceramic chamber pot,hear,chamber-pot,sensory
1743,hear a piece of cloth,hear,cloth,sensory
1744,listen to a piece of cloth,hear,cloth,sensory
1745,hear piece of cloth,hear,cloth,sensory
1746,hear heavy velvet curtains (open),hear,curtains-open,sensory
1747,listen to heavy velvet curtains (open),hear,curtains-open,sensory
1748,hear curtains,hear,curtains-open,sensory
1749,hear heavy velvet curtains,hear,curtains,sensory
1750,listen to heavy velvet curtains,hear,curtains,sensory
1751,hear a glass shard,hear,glass-shard,sensory
1752,listen to a glass shard,hear,glass-shard,sensory
1753,hear glass shard,hear,glass-shard,sensory
1754,hear a small knife,hear,knife,sensory
1755,listen to a small knife,hear,knife,sensory
1756,hear small knife,hear,knife,sensory
1757,hear a lit match,hear,match-lit,sensory
1758,listen to a lit match,hear,match-lit,sensory
1759,hear lit match,hear,match-lit,sensory
1760,hear a wooden match,hear,match,sensory
1761,listen to a wooden match,hear,match,sensory
1762,hear wooden match,hear,match,sensory
1763,hear a small matchbox,hear,matchbox,sensory
1764,listen to a small matchbox,hear,matchbox,sensory
1765,hear small matchbox,hear,matchbox,sensory
1766,hear a sewing needle,hear,needle,sensory
1767,listen to a sewing needle,hear,needle,sensory
1768,hear sewing needle,hear,needle,sensory
1769,hear a small nightstand (drawer open),hear,nightstand-open,sensory
1770,listen to a small nightstand (drawer open),hear,nightstand-open,sensory
1771,hear small nightstand (drawer open),hear,nightstand-open,sensory
1772,hear a small nightstand,hear,nightstand,sensory
1773,listen to a small nightstand,hear,nightstand,sensory
1774,hear small nightstand,hear,nightstand,sensory
1775,hear a blank sheet of paper,hear,paper,sensory
1776,listen to a blank sheet of paper,hear,paper,sensory
1777,hear blank sheet of paper,hear,paper,sensory
1778,hear an ink pen,hear,pen,sensory
1779,listen to an ink pen,hear,pen,sensory
1780,hear ink pen,hear,pen,sensory
1781,hear a graphite pencil,hear,pencil,sensory
1782,listen to a graphite pencil,hear,pencil,sensory
1783,hear graphite pencil,hear,pencil,sensory
1784,hear a goose-down pillow,hear,pillow,sensory
1785,listen to a goose-down pillow,hear,pillow,sensory
1786,hear goose-down pillow,hear,pillow,sensory
1787,hear a sewing pin,hear,pin,sensory
1788,listen to a sewing pin,hear,pin,sensory
1789,hear sewing pin,hear,pin,sensory
1790,hear a small glass bottle,hear,poison-bottle,sensory
1791,listen to a small glass bottle,hear,poison-bottle,sensory
1792,hear small glass bottle,hear,poison-bottle,sensory
1793,hear a dirty rag,hear,rag,sensory
1794,listen to a dirty rag,hear,rag,sensory
1795,hear dirty rag,hear,rag,sensory
1796,hear a threadbare rug,hear,rug,sensory
1797,listen to a threadbare rug,hear,rug,sensory
1798,hear threadbare rug,hear,rug,sensory
1799,hear a burlap sack,hear,sack,sensory
1800,listen to a burlap sack,hear,sack,sensory
1801,hear burlap sack,hear,sack,sensory
1802,hear a terrible burlap jacket,hear,terrible-jacket,sensory
1803,listen to a terrible burlap jacket,hear,terrible-jacket,sensory
1804,hear terrible burlap jacket,hear,terrible-jacket,sensory
1805,hear a spool of thread,hear,thread,sensory
1806,listen to a spool of thread,hear,thread,sensory
1807,hear spool of thread,hear,thread,sensory
1808,hear an oak vanity (mirror broken),hear,vanity-mirror-broken,sensory
1809,listen to an oak vanity (mirror broken),hear,vanity-mirror-broken,sensory
1810,hear oak vanity (mirror broken),hear,vanity-mirror-broken,sensory
1811,"hear an oak vanity (drawer open, mirror broken)",hear,vanity-open-mirror-broken,sensory
1812,"listen to an oak vanity (drawer open, mirror broken)",hear,vanity-open-mirror-broken,sensory
1813,"hear oak vanity (drawer open, mirror broken)",hear,vanity-open-mirror-broken,sensory
1814,hear an oak vanity (drawer open),hear,vanity-open,sensory
1815,listen to an oak vanity (drawer open),hear,vanity-open,sensory
1816,hear oak vanity (drawer open),hear,vanity-open,sensory
1817,hear an oak vanity,hear,vanity,sensory
1818,listen to an oak vanity,hear,vanity,sensory
1819,hear oak vanity,hear,vanity,sensory
1820,hear a heavy wardrobe (open),hear,wardrobe-open,sensory
1821,listen to a heavy wardrobe (open),hear,wardrobe-open,sensory
1822,hear heavy wardrobe (open),hear,wardrobe-open,sensory
1823,hear a heavy wardrobe,hear,wardrobe,sensory
1824,listen to a heavy wardrobe,hear,wardrobe,sensory
1825,hear heavy wardrobe,hear,wardrobe,sensory
1826,hear an open leaded glass window,hear,window-open,sensory
1827,listen to an open leaded glass window,hear,window-open,sensory
1828,hear open leaded glass window,hear,window-open,sensory
1829,hear a leaded glass window,hear,window,sensory
1830,listen to a leaded glass window,hear,window,sensory
1831,hear leaded glass window,hear,window,sensory
1832,hear a moth-eaten wool cloak,hear,wool-cloak,sensory
1833,listen to a moth-eaten wool cloak,hear,wool-cloak,sensory
1834,hear moth-eaten wool cloak,hear,wool-cloak,sensory
1835,help,help,,meta
1836,commands,help,,meta
1837,what can i do,help,,meta
1838,i,i,,meta
1839,inventory,i,,meta
1840,ignite a crude bandage,ignite,bandage,interaction
1841,light a crude bandage,ignite,bandage,interaction
1842,set ablaze a crude bandage,ignite,bandage,interaction
1843,ignite rumpled bed sheets,ignite,bed-sheets,interaction
1844,light rumpled bed sheets,ignite,bed-sheets,interaction
1845,set ablaze rumpled bed sheets,ignite,bed-sheets,interaction
1846,ignite a large four-poster bed,ignite,bed,interaction
1847,light a large four-poster bed,ignite,bed,interaction
1848,set ablaze a large four-poster bed,ignite,bed,interaction
1849,ignite a heavy wool blanket,ignite,blanket,interaction
1850,light a heavy wool blanket,ignite,blanket,interaction
1851,set ablaze a heavy wool blanket,ignite,blanket,interaction
1852,ignite a small brass key,ignite,brass-key,interaction
1853,light a small brass key,ignite,brass-key,interaction
1854,set ablaze a small brass key,ignite,brass-key,interaction
1855,ignite a lit tallow candle,ignite,candle-lit,interaction
1856,light a lit tallow candle,ignite,candle-lit,interaction
1857,set ablaze a lit tallow candle,ignite,candle-lit,interaction
1858,ignite a tallow candle,ignite,candle,interaction
1859,light a tallow candle,ignite,candle,interaction
1860,set ablaze a tallow candle,ignite,candle,interaction
1861,ignite a ceramic chamber pot,ignite,chamber-pot,interaction
1862,light a ceramic chamber pot,ignite,chamber-pot,interaction
1863,set ablaze a ceramic chamber pot,ignite,chamber-pot,interaction
1864,ignite a piece of cloth,ignite,cloth,interaction
1865,light a piece of cloth,ignite,cloth,interaction
1866,set ablaze a piece of cloth,ignite,cloth,interaction
1867,ignite heavy velvet curtains (open),ignite,curtains-open,interaction
1868,light heavy velvet curtains (open),ignite,curtains-open,interaction
1869,set ablaze heavy velvet curtains (open),ignite,curtains-open,interaction
1870,ignite heavy velvet curtains,ignite,curtains,interaction
1871,light heavy velvet curtains,ignite,curtains,interaction
1872,set ablaze heavy velvet curtains,ignite,curtains,interaction
1873,ignite a glass shard,ignite,glass-shard,interaction
1874,light a glass shard,ignite,glass-shard,interaction
1875,set ablaze a glass shard,ignite,glass-shard,interaction
1876,ignite a small knife,ignite,knife,interaction
1877,light a small knife,ignite,knife,interaction
1878,set ablaze a small knife,ignite,knife,interaction
1879,ignite a lit match,ignite,match-lit,interaction
1880,light a lit match,ignite,match-lit,interaction
1881,set ablaze a lit match,ignite,match-lit,interaction
1882,ignite a wooden match,ignite,match,interaction
1883,light a wooden match,ignite,match,interaction
1884,set ablaze a wooden match,ignite,match,interaction
1885,ignite a small matchbox,ignite,matchbox,interaction
1886,light a small matchbox,ignite,matchbox,interaction
1887,set ablaze a small matchbox,ignite,matchbox,interaction
1888,ignite a sewing needle,ignite,needle,interaction
1889,light a sewing needle,ignite,needle,interaction
1890,set ablaze a sewing needle,ignite,needle,interaction
1891,ignite a small nightstand (drawer open),ignite,nightstand-open,interaction
1892,light a small nightstand (drawer open),ignite,nightstand-open,interaction
1893,set ablaze a small nightstand (drawer open),ignite,nightstand-open,interaction
1894,ignite a small nightstand,ignite,nightstand,interaction
1895,light a small nightstand,ignite,nightstand,interaction
1896,set ablaze a small nightstand,ignite,nightstand,interaction
1897,ignite a blank sheet of paper,ignite,paper,interaction
1898,light a blank sheet of paper,ignite,paper,interaction
1899,set ablaze a blank sheet of paper,ignite,paper,interaction
1900,ignite an ink pen,ignite,pen,interaction
1901,light an ink pen,ignite,pen,interaction
1902,set ablaze an ink pen,ignite,pen,interaction
1903,ignite a graphite pencil,ignite,pencil,interaction
1904,light a graphite pencil,ignite,pencil,interaction
1905,set ablaze a graphite pencil,ignite,pencil,interaction
1906,ignite a goose-down pillow,ignite,pillow,interaction
1907,light a goose-down pillow,ignite,pillow,interaction
1908,set ablaze a goose-down pillow,ignite,pillow,interaction
1909,ignite a sewing pin,ignite,pin,interaction
1910,light a sewing pin,ignite,pin,interaction
1911,set ablaze a sewing pin,ignite,pin,interaction
1912,ignite a small glass bottle,ignite,poison-bottle,interaction
1913,light a small glass bottle,ignite,poison-bottle,interaction
1914,set ablaze a small glass bottle,ignite,poison-bottle,interaction
1915,ignite a dirty rag,ignite,rag,interaction
1916,light a dirty rag,ignite,rag,interaction
1917,set ablaze a dirty rag,ignite,rag,interaction
1918,ignite a threadbare rug,ignite,rug,interaction
1919,light a threadbare rug,ignite,rug,interaction
1920,set ablaze a threadbare rug,ignite,rug,interaction
1921,ignite a burlap sack,ignite,sack,interaction
1922,light a burlap sack,ignite,sack,interaction
1923,set ablaze a burlap sack,ignite,sack,interaction
1924,ignite a terrible burlap jacket,ignite,terrible-jacket,interaction
1925,light a terrible burlap jacket,ignite,terrible-jacket,interaction
1926,set ablaze a terrible burlap jacket,ignite,terrible-jacket,interaction
1927,ignite a spool of thread,ignite,thread,interaction
1928,light a spool of thread,ignite,thread,interaction
1929,set ablaze a spool of thread,ignite,thread,interaction
1930,ignite an oak vanity (mirror broken),ignite,vanity-mirror-broken,interaction
1931,light an oak vanity (mirror broken),ignite,vanity-mirror-broken,interaction
1932,set ablaze an oak vanity (mirror broken),ignite,vanity-mirror-broken,interaction
1933,"ignite an oak vanity (drawer open, mirror broken)",ignite,vanity-open-mirror-broken,interaction
1934,"light an oak vanity (drawer open, mirror broken)",ignite,vanity-open-mirror-broken,interaction
1935,"set ablaze an oak vanity (drawer open, mirror broken)",ignite,vanity-open-mirror-broken,interaction
1936,ignite an oak vanity (drawer open),ignite,vanity-open,interaction
1937,light an oak vanity (drawer open),ignite,vanity-open,interaction
1938,set ablaze an oak vanity (drawer open),ignite,vanity-open,interaction
1939,ignite an oak vanity,ignite,vanity,interaction
1940,light an oak vanity,ignite,vanity,interaction
1941,set ablaze an oak vanity,ignite,vanity,interaction
1942,ignite a heavy wardrobe (open),ignite,wardrobe-open,interaction
1943,light a heavy wardrobe (open),ignite,wardrobe-open,interaction
1944,set ablaze a heavy wardrobe (open),ignite,wardrobe-open,interaction
1945,ignite a heavy wardrobe,ignite,wardrobe,interaction
1946,light a heavy wardrobe,ignite,wardrobe,interaction
1947,set ablaze a heavy wardrobe,ignite,wardrobe,interaction
1948,ignite an open leaded glass window,ignite,window-open,interaction
1949,light an open leaded glass window,ignite,window-open,interaction
1950,set ablaze an open leaded glass window,ignite,window-open,interaction
1951,ignite a leaded glass window,ignite,window,interaction
1952,light a leaded glass window,ignite,window,interaction
1953,set ablaze a leaded glass window,ignite,window,interaction
1954,ignite a moth-eaten wool cloak,ignite,wool-cloak,interaction
1955,light a moth-eaten wool cloak,ignite,wool-cloak,interaction
1956,set ablaze a moth-eaten wool cloak,ignite,wool-cloak,interaction
1957,inscribe a crude bandage,inscribe,bandage,interaction
1958,engrave a crude bandage,inscribe,bandage,interaction
1959,etch a crude bandage,inscribe,bandage,interaction
1960,inscribe rumpled bed sheets,inscribe,bed-sheets,interaction
1961,engrave rumpled bed sheets,inscribe,bed-sheets,interaction
1962,etch rumpled bed sheets,inscribe,bed-sheets,interaction
1963,inscribe a large four-poster bed,inscribe,bed,interaction
1964,engrave a large four-poster bed,inscribe,bed,interaction
1965,etch a large four-poster bed,inscribe,bed,interaction
1966,inscribe a heavy wool blanket,inscribe,blanket,interaction
1967,engrave a heavy wool blanket,inscribe,blanket,interaction
1968,etch a heavy wool blanket,inscribe,blanket,interaction
1969,inscribe a small brass key,inscribe,brass-key,interaction
1970,engrave a small brass key,inscribe,brass-key,interaction
1971,etch a small brass key,inscribe,brass-key,interaction
1972,inscribe a lit tallow candle,inscribe,candle-lit,interaction
